username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,,
yamuna4u,2016-10-04 18:03,0,0,#follow and #retweet Congress leader Sanjay Nirupam questions Indian Army's surgical strikes ac... http:// bit.ly/2dNCfvl #follower #rt,,,#follow #retweet #follower #rt,7.83283953251693E+017,https://twitter.com/yamuna4u/status/783283953251692544,,
wasima4u,2016-10-04 15:50,0,0,"#follow and #retweet Surgical Strikes Vs Pak 'Fake,' Need Proof: Congress ' Sanjay Nirupam: At a... http:// bit.ly/2dt5Ari #follower #rt",,,#follow #retweet #follower #rt,7.83250540238995E+017,https://twitter.com/wasima4u/status/783250540238995456,,
Sapna4lovely,2016-10-04 15:50,0,0,"#follow and #retweet Surgical Strikes Vs Pak 'Fake,' Need Proof: Congress ' Sanjay Nirupam: At a... http:// bit.ly/2dt5Ari #follower #rt",,,#follow #retweet #follower #rt,7.83250526263612E+017,https://twitter.com/Sapna4lovely/status/783250526263611392,,
dhaara91,2016-10-04 15:50,0,0,"#follow and #retweet Surgical Strikes Vs Pak 'Fake,' Need Proof: Congress ' Sanjay Nirupam: At a... http:// bit.ly/2dt5Ari #follower #rt",,,#follow #retweet #follower #rt,7.83250525831606E+017,https://twitter.com/dhaara91/status/783250525831606272,,
jyotsanaba,2016-10-04 15:50,0,0,"#follow and #retweet Surgical Strikes Vs Pak 'Fake,' Need Proof: Congress ' Sanjay Nirupam: At a... http:// bit.ly/2dt5Ari #follower #rt",,,#follow #retweet #follower #rt,7.83250513462637E+017,https://twitter.com/jyotsanaba/status/783250513462636544,,
jyotsanaba,2016-10-04 15:45,0,0,#follow and #retweet Congress leader Sanjay Nirupam questions Indian Army's surgical strikes ac... http:// bit.ly/2dNCfvl #follower #rt,,,#follow #retweet #follower #rt,7.83249286649688E+017,https://twitter.com/jyotsanaba/status/783249286649688064,,
Optimist_Chic,2016-10-04 15:03,10,1,From #Pappu to #Khujli -- lowering standards every day -- follower of Congress Ideology #IndiaFirst https:// twitter.com/seemasingh1971 /status/783157422437179392 …,,,#Pappu #Khujli #IndiaFirst,7.83238503651877E+017,https://twitter.com/Optimist_Chic/status/783238503651876864,,
news___follower,2016-10-04 11:58,0,0,Iraqi group demands payments for US invasion after ‘Sue the Saudis for 9/11’ bill passes Congress : A US bill... http:// cur.lv/12tjzv,,,,7.83192043921125E+017,https://twitter.com/news___follower/status/783192043921125377,,
sulabhbansal88,2016-10-04 00:06,0,0,@OfficeOfRG My friend - Prateek Aggarwal from shamli .. Blind follower of congress party and Hon Rahul Gandhi .. Sir take him with you..,,@OfficeOfRG,,7.83012792400052E+017,https://twitter.com/sulabhbansal88/status/783012792400052224,,
wasima4u,2016-10-03 04:13,0,0,#follow and #retweet Congress Issues Whip For Special Karnataka Session On Water Release: Karna... http:// bit.ly/2dIIkcr #follower #rt,,,#follow #retweet #follower #rt,7.82712630624473E+017,https://twitter.com/wasima4u/status/782712630624473088,,
Sapna4lovely,2016-10-03 04:13,0,0,#follow and #retweet Congress Issues Whip For Special Karnataka Session On Water Release: Karna... http:// bit.ly/2dIIkcr #follower #rt,,,#follow #retweet #follower #rt,7.82712610894471E+017,https://twitter.com/Sapna4lovely/status/782712610894471169,,
dhaara91,2016-10-03 04:13,0,0,#follow and #retweet Congress Issues Whip For Special Karnataka Session On Water Release: Karna... http:// bit.ly/2dIIkcr #follower #rt,,,#follow #retweet #follower #rt,7.82712609325711E+017,https://twitter.com/dhaara91/status/782712609325711361,,
jyotsanaba,2016-10-03 04:13,0,0,#follow and #retweet Congress Issues Whip For Special Karnataka Session On Water Release: Karna... http:// bit.ly/2dIIkcr #follower #rt,,,#follow #retweet #follower #rt,7.82712602459672E+017,https://twitter.com/jyotsanaba/status/782712602459672576,,
news___follower,2016-10-02 21:50,0,0,"Leaders of Congress Demand a Federalized Voting System: By Kurt Nimmo, Blacklisted News On Wednesday Paul Rya... http:// cur.lv/12rxs0",,,,7.82616328850907E+017,https://twitter.com/news___follower/status/782616328850907137,,
news___follower,2016-10-02 09:37,0,0,Effort to recognize World War II spies hung up in Congress : Spies don’t work for fame or acclaim. But after 7... http:// cur.lv/12rf1h,,,,7.82431792871551E+017,https://twitter.com/news___follower/status/782431792871550976,,
wasima4u,2016-10-02 08:39,0,0,#follow and #retweet Rahul Gandhi Escapes Injury After Electric Wire Falls On Him: Congress Vic... http:// bit.ly/2dhVb2o #follower #rt,,,#follow #retweet #follower #rt,7.82417169703318E+017,https://twitter.com/wasima4u/status/782417169703317505,,
Sapna4lovely,2016-10-02 08:39,0,0,#follow and #retweet Rahul Gandhi Escapes Injury After Electric Wire Falls On Him: Congress Vic... http:// bit.ly/2dhVb2o #follower #rt,,,#follow #retweet #follower #rt,7.82417161943863E+017,https://twitter.com/Sapna4lovely/status/782417161943863297,,
dhaara91,2016-10-02 08:39,0,0,#follow and #retweet Rahul Gandhi Escapes Injury After Electric Wire Falls On Him: Congress Vic... http:// bit.ly/2dhVb2o #follower #rt,,,#follow #retweet #follower #rt,7.82417152628318E+017,https://twitter.com/dhaara91/status/782417152628318208,,
jyotsanaba,2016-10-02 08:39,0,0,#follow and #retweet Rahul Gandhi Escapes Injury After Electric Wire Falls On Him: Congress Vic... http:// bit.ly/2dhVb2o #follower #rt,,,#follow #retweet #follower #rt,7.82417148136129E+017,https://twitter.com/jyotsanaba/status/782417148136128513,,
news___follower,2016-10-02 08:30,0,0,Effort to recognize World War II spies hung up in Congress : Spies don’t work for fame or acclaim. But after 7... http:// cur.lv/12rdo8,,,,7.82414830091117E+017,https://twitter.com/news___follower/status/782414830091116544,,
virenkhot,2016-10-02 06:38,1,0,@TarekFatah @Nalin10381 @yshanbhag sir absolutely munawar rana is a joke by himself hes a congress stooge n a blind follower of islam,,@TarekFatah @Nalin10381 @yshanbhag,,7.82386655172764E+017,https://twitter.com/virenkhot/status/782386655172763649,,
Ajitesh_aries,2016-10-01 23:07,0,0,@manakgupta @priyankac19 No follower of congress . But please think- In last 50 days how many of ur tweets were pro-BJP and anti-Con?,,@manakgupta @priyankac19,,7.82273181763506E+017,https://twitter.com/Ajitesh_aries/status/782273181763506177,,
news___follower,2016-10-01 21:42,0,0,"Effort to recognize World War II spies hung up in Congress : McLEAN, Va. (AP) -- Spies don&apos;t work ... http:// apne.ws/2dHWMxr",,,,7.82251835318899E+017,https://twitter.com/news___follower/status/782251835318898688,,
news___follower,2016-10-01 19:10,0,0,"US legalizes lethal weapon deliveries to Ukraine: Last week, the US Congress approved the Stability and Democ... http:// cur.lv/12qusn",,,,7.82213632780218E+017,https://twitter.com/news___follower/status/782213632780218372,,
news___follower,2016-10-01 18:03,0,0,"Congress Wraps Up One Month's Work In One Day To Keep Government Running: After weeks at a standstill, Congre... http:// cur.lv/12qt0r",,,,7.82196674928124E+017,https://twitter.com/news___follower/status/782196674928123904,,
wasima4u,2016-10-01 15:07,0,0,#follow and #retweet Rahul Gandhi Begins His Road Show In Mathura: Congress vice president Rahu... http:// bit.ly/2dvs2yE #follower #rt,,,#follow #retweet #follower #rt,7.8215252457694E+017,https://twitter.com/wasima4u/status/782152524576940032,,
dhaara91,2016-10-01 15:07,0,0,#follow and #retweet Rahul Gandhi Begins His Road Show In Mathura: Congress vice president Rahu... http:// bit.ly/2dvs2yE #follower #rt,,,#follow #retweet #follower #rt,7.82152515605279E+017,https://twitter.com/dhaara91/status/782152515605278720,,
Sapna4lovely,2016-10-01 15:07,0,0,#follow and #retweet Rahul Gandhi Begins His Road Show In Mathura: Congress vice president Rahu... http:// bit.ly/2dvs2yE #follower #rt,,,#follow #retweet #follower #rt,7.82152515072635E+017,https://twitter.com/Sapna4lovely/status/782152515072634880,,
jyotsanaba,2016-10-01 15:07,0,0,#follow and #retweet Rahul Gandhi Begins His Road Show In Mathura: Congress vice president Rahu... http:// bit.ly/2dvs2yE #follower #rt,,,#follow #retweet #follower #rt,7.82152513499783E+017,https://twitter.com/jyotsanaba/status/782152513499783169,,
news___follower,2016-10-01 09:32,0,0,The VA Will Now Pay For Fertility Treatment For Wounded Vets: Congress has reversed a law passed in 1992 that... http:// cur.lv/12qge5,,,,7.82068102473187E+017,https://twitter.com/news___follower/status/782068102473187328,,
wasima4u,2016-09-30 17:04,0,0,#follow and #retweet Congress Wants Kerala Minister To Resign Over Capitation Fee Reports: The ... http:// bit.ly/2dcxpbD #follower #rt,,,#follow #retweet #follower #rt,7.81819436487414E+017,https://twitter.com/wasima4u/status/781819436487413760,,
Sapna4lovely,2016-09-30 17:04,0,0,#follow and #retweet Congress Wants Kerala Minister To Resign Over Capitation Fee Reports: The ... http:// bit.ly/2dcxpbD #follower #rt,,,#follow #retweet #follower #rt,7.81819432435749E+017,https://twitter.com/Sapna4lovely/status/781819432435748865,,
dhaara91,2016-09-30 17:04,0,0,#follow and #retweet Congress Wants Kerala Minister To Resign Over Capitation Fee Reports: The ... http:// bit.ly/2dcxpbD #follower #rt,,,#follow #retweet #follower #rt,7.81819432200831E+017,https://twitter.com/dhaara91/status/781819432200830976,,
jyotsanaba,2016-09-30 17:04,0,0,#follow and #retweet Congress Wants Kerala Minister To Resign Over Capitation Fee Reports: The ... http:// bit.ly/2dcxpbD #follower #rt,,,#follow #retweet #follower #rt,7.81819431391408E+017,https://twitter.com/jyotsanaba/status/781819431391408128,,
unnatacharya,2016-09-30 14:46,0,0,@VickyKhanna123 @nitingokhale @svaradarajan actually this is the job of congress hired journos to claim every sane mind is BJP follower,,@VickyKhanna123 @nitingokhale @svaradarajan,,7.81784708342387E+017,https://twitter.com/unnatacharya/status/781784708342386688,,
news___follower,2016-09-30 11:59,0,0,Sept. 11 families can now sue the Saudis but will it matter?: NEW YORK (AP) -- Just because Congress h... http:// apne.ws/2dbZr6K,,,,7.81742851763823E+017,https://twitter.com/news___follower/status/781742851763822592,,
news___follower,2016-09-30 01:25,0,0,White House lashes out at Congress after 9/11 bill vote: WASHINGTON (AP) -- The White House lashed out... http:// apne.ws/2dxYUeP,,,,7.81583195288445E+017,https://twitter.com/news___follower/status/781583195288444928,,
news___follower,2016-09-29 19:32,0,0,URGENT=> Obama Giving Away Internet October 1st – Call Congress Now!: Guest post by Joe Hoft ** Call your Mem... http:// cur.lv/12otia,,,,7.81494361921946E+017,https://twitter.com/news___follower/status/781494361921945601,,
news___follower,2016-09-29 19:04,0,0,"Congress rejects Obama veto, Saudi September 11 bill becomes law: WASHINGTON (Reuters) - Congress on Wednesda... http:// cur.lv/12osrm",,,,7.81487269475521E+017,https://twitter.com/news___follower/status/781487269475520513,,
news___follower,2016-09-29 19:04,0,0,"Congress rejects Obama veto, Saudi September 11 bill becomes law: WASHINGTON (Reuters) - Congress on Wednesda... http:// cur.lv/12osrl",,,,7.81487269429457E+017,https://twitter.com/news___follower/status/781487269429456896,,
news___follower,2016-09-29 18:42,0,0,Obama: Congress veto override of 9/11 lawsuits bill 'a mistake': The US president says the congressional over... http:// cur.lv/12os45,,,,7.8148182465237E+017,https://twitter.com/news___follower/status/781481824652369920,,
news___follower,2016-09-29 18:36,0,0,Congress Overrides Obama Veto of 9/11 Families Bill: By Derrick Broze President Obama’s veto of a bill that w... http:// cur.lv/12os03,,,,7.81480341198426E+017,https://twitter.com/news___follower/status/781480341198426112,,
samairadoll,2016-09-29 14:08,3,3,my grandfather is also Congress party follower 2/2 @OfficeOfRG I want to one selfie with you when will u come meerut....... @OfficeOfRG,,@OfficeOfRG @OfficeOfRG,,7.81412893396918E+017,https://twitter.com/samairadoll/status/781412893396918272,,
samairadoll,2016-09-29 14:07,3,2,My school name is Noble Public School I'm 9years old I'm your follower I'm congress party follower 2/2 @OfficeOfRG,,@OfficeOfRG,,7.81412464030208E+017,https://twitter.com/samairadoll/status/781412464030208000,,
news___follower,2016-09-29 14:02,0,0,Obama: Congress veto override of 9/11 lawsuits bill 'a mistake': The US president says the congressional over... http:// cur.lv/12olak,,,,7.81411405790491E+017,https://twitter.com/news___follower/status/781411405790490624,,
news___follower,2016-09-29 13:11,0,0,Did landmark laws from Congress enable high drug prices?: WASHINGTON (AP) -- Lawmakers are venting out... http:// apne.ws/2dckd2b,,,,7.81398442358641E+017,https://twitter.com/news___follower/status/781398442358640640,,
news___follower,2016-09-29 12:34,0,0,Obama: Congress veto override of 9/11 lawsuits bill 'a mistake': The US president says the congressional over... http:// cur.lv/12oils,,,,7.81389186603463E+017,https://twitter.com/news___follower/status/781389186603462656,,
news___follower,2016-09-29 11:47,0,0,A SEAL Goes to Congress : Ryan Zinke is among those generations of fighters who returned home to continue to s... http:// cur.lv/12ohkz,,,,7.8137735268087E+017,https://twitter.com/news___follower/status/781377352680869888,,
news___follower,2016-09-29 09:45,0,0,Obama: Congress made mistake with veto of Saudi 9/11 lawsuits bill: The US president says the congressional o... http:// cur.lv/12obd5,,,,7.81346706969338E+017,https://twitter.com/news___follower/status/781346706969337857,,
news___follower,2016-09-29 09:01,0,0,Congress Votes to Override Obama Veto on 9/11 Victims Bill: Both chambers overwhelmingly voted on Wednesday f... http:// cur.lv/12oaao,,,,7.81335570849026E+017,https://twitter.com/news___follower/status/781335570849026048,,
news___follower,2016-09-29 09:01,0,0,Congress Votes to Override Obama Veto on 9/11 Victims Bill: Both chambers overwhelmingly voted on Wednesday f... http:// cur.lv/12oaam,,,,7.81335567518671E+017,https://twitter.com/news___follower/status/781335567518670848,,
news___follower,2016-09-29 08:13,0,0,Congress passes funding bill averting government shutdown: WASHINGTON (Reuters) - The U.S. Congress approved ... http:// cur.lv/12o8e2,,,,7.81323515106513E+017,https://twitter.com/news___follower/status/781323515106512896,,
news___follower,2016-09-29 08:13,0,0,Congress passes funding bill averting government shutdown: WASHINGTON (Reuters) - The U.S. Congress approved ... http:// cur.lv/12o8e0,,,,7.81323499180663E+017,https://twitter.com/news___follower/status/781323499180662784,,
jeba_lic,2016-09-29 07:43,0,1,@ArasarINC Congrats Sir. I am a true follower of Congress . I want TN Congress to flourish under your leadership. All the best,,@ArasarINC,,7.81315971759821E+017,https://twitter.com/jeba_lic/status/781315971759820800,,
news___follower,2016-09-29 07:34,0,0,Congress Votes to Override Obama Veto on 9/11 Victims Bill: Both chambers overwhelmingly voted on Wednesday f... http:// cur.lv/12o72z,,,,7.8131378885947E+017,https://twitter.com/news___follower/status/781313788859469824,,
news___follower,2016-09-29 07:09,0,0,FLASHBACK - Saudi Arabia threatens to pull $750B from U.S. economy if Congress allows them to be sued for 9/1... http:// cur.lv/12o6ga,,,,7.8130750457985E+017,https://twitter.com/news___follower/status/781307504579850240,,
wasima4u,2016-09-29 07:03,0,0,#follow and #retweet Congress votes to override Obama's veto on 9/11 Victims Bill: Barack Obama... http:// bit.ly/2d60a6y #follower #rt,,,#follow #retweet #follower #rt,7.81305943933846E+017,https://twitter.com/wasima4u/status/781305943933845504,,
Sapna4lovely,2016-09-29 07:03,0,0,#follow and #retweet Congress votes to override Obama's veto on 9/11 Victims Bill: Barack Obama... http:// bit.ly/2d60a6y #follower #rt,,,#follow #retweet #follower #rt,7.81305929115406E+017,https://twitter.com/Sapna4lovely/status/781305929115406336,,
dhaara91,2016-09-29 07:03,0,0,#follow and #retweet Congress votes to override Obama's veto on 9/11 Victims Bill: Barack Obama... http:// bit.ly/2d60a6y #follower #rt,,,#follow #retweet #follower #rt,7.81305925051097E+017,https://twitter.com/dhaara91/status/781305925051097088,,
sharddhasharma3,2016-09-29 07:03,0,0,#follow and #retweet Congress votes to override Obama's veto on 9/11 Victims Bill: Barack Obama... http:// bit.ly/2d60a6y #follower #rt,,,#follow #retweet #follower #rt,7.81305902984929E+017,https://twitter.com/sharddhasharma3/status/781305902984929280,,
yamuna4u,2016-09-29 07:03,0,0,#follow and #retweet Congress votes to override Obama's veto on 9/11 Victims Bill: Barack Obama... http:// bit.ly/2d60a6y #follower #rt,,,#follow #retweet #follower #rt,7.81305897251332E+017,https://twitter.com/yamuna4u/status/781305897251332096,,
news___follower,2016-09-29 06:34,0,0,Congress Votes to Override Obama Veto on 9/11 Victims Bill: Both chambers overwhelmingly voted on Wednesday f... http:// cur.lv/12o5h2,,,,7.81298681727169E+017,https://twitter.com/news___follower/status/781298681727168512,,
news___follower,2016-09-29 06:34,0,0,Congress Votes to Override Obama Veto on 9/11 Victims Bill: Both chambers overwhelmingly voted on Wednesday f... http:// cur.lv/12o5gi,,,,7.81298534343598E+017,https://twitter.com/news___follower/status/781298534343598080,,
news___follower,2016-09-29 06:17,0,0,"World › Congress rebukes Obama, overrides veto of 9/11 legislation: In a resounding rebuke, Democrats joined ... http:// cur.lv/12o4zx",,,,7.81294201916957E+017,https://twitter.com/news___follower/status/781294201916956672,,
news___follower,2016-09-29 05:36,0,0,"Stop-and-frisk ‘an important tool when used right’, FBI director tells Congress : Days after Republican presi... http:// cur.lv/12o3xb",,,,7.81283901750686E+017,https://twitter.com/news___follower/status/781283901750685698,,
news___follower,2016-09-29 05:27,0,0,"Congress rejects Obama veto, Saudi September 11 bill becomes law: WASHINGTON (Reuters) - Congress on Wednesda... http:// cur.lv/12o3pc",,,,7.81281668531302E+017,https://twitter.com/news___follower/status/781281668531302401,,
news___follower,2016-09-29 05:27,0,0,"Congress rejects Obama veto, Saudi September 11 bill becomes law: WASHINGTON (Reuters) - Congress on Wednesda... http:// cur.lv/12o3pa",,,,7.81281664701837E+017,https://twitter.com/news___follower/status/781281664701837312,,
news___follower,2016-09-29 03:03,0,0,"Congress rejects Obama veto, Saudi September 11 bill becomes law: WASHINGTON (Reuters) - Congress on Wednesda... http:// cur.lv/12nzlz",,,,7.81245514218033E+017,https://twitter.com/news___follower/status/781245514218033152,,
news___follower,2016-09-29 03:03,0,0,"Congress rejects Obama veto, Saudi September 11 bill becomes law: WASHINGTON (Reuters) - Congress on Wednesda... http:// cur.lv/12nzlw",,,,7.8124549941214E+017,https://twitter.com/news___follower/status/781245499412140032,,
news___follower,2016-09-29 02:27,0,0,Congress rejects Obama veto on 9/11 bill - - first override of his presidency: “I would venture to say that ... http:// cur.lv/12nyjy,,,,7.81236393586467E+017,https://twitter.com/news___follower/status/781236393586466817,,
news___follower,2016-09-29 02:07,0,0,Congress rejects Obama veto of Saudi 9/11 lawsuits bill: Lawmakers overwhelmingly vote to override President ... http:// cur.lv/12nxwy,,,,7.8123133265118E+017,https://twitter.com/news___follower/status/781231332651180032,,
news___follower,2016-09-29 01:18,0,0,‘We are not weasels’: Comey tells Congress limited immunity deals were normal in Clinton email case: For the... http:// cur.lv/12nwkq,,,,7.81218940127097E+017,https://twitter.com/news___follower/status/781218940127096832,,
news___follower,2016-09-29 00:59,0,0,Congress Votes to Override Obama Veto on 9/11 Victims Bill: Both chambers overwhelmingly voted on Wednesday f... http:// cur.lv/12nw1o,,,,7.81214306557756E+017,https://twitter.com/news___follower/status/781214306557755396,,
news___follower,2016-09-29 00:54,0,0,Congress rejects Obama veto of Saudi 9/11 lawsuits bill: Lawmakers overwhelmingly vote to override President ... http:// cur.lv/12nvwz,,,,7.8121297995393E+017,https://twitter.com/news___follower/status/781212979953930240,,
news___follower,2016-09-29 00:54,0,0,Congress rejects Obama veto of Saudi 9/11 lawsuits bill: Lawmakers overwhelmingly vote to override President ... http:// cur.lv/12nvwv,,,,7.81212955073327E+017,https://twitter.com/news___follower/status/781212955073327104,,
news___follower,2016-09-29 00:54,0,0,Congress rejects Obama veto of Saudi 9/11 lawsuits bill: Lawmakers overwhelmingly vote to override President ... http:// cur.lv/12nvwu,,,,7.81212954976883E+017,https://twitter.com/news___follower/status/781212954976882688,,
wasima4u,2016-09-28 23:54,0,0,#follow and #retweet Rahul Gandhi To Appear In Guwahati Court Tomorrow: Congress Vice President... http:// bit.ly/2dAbgzm #follower #rt,,,#follow #retweet #follower #rt,7.81197813744939E+017,https://twitter.com/wasima4u/status/781197813744939008,,
Sapna4lovely,2016-09-28 23:54,0,0,#follow and #retweet Rahul Gandhi To Appear In Guwahati Court Tomorrow: Congress Vice President... http:// bit.ly/2dAbgzm #follower #rt,,,#follow #retweet #follower #rt,7.81197786150605E+017,https://twitter.com/Sapna4lovely/status/781197786150604800,,
dhaara91,2016-09-28 23:54,0,0,#follow and #retweet Rahul Gandhi To Appear In Guwahati Court Tomorrow: Congress Vice President... http:// bit.ly/2dAbgzm #follower #rt,,,#follow #retweet #follower #rt,7.81197782891631E+017,https://twitter.com/dhaara91/status/781197782891630592,,
jyotsanaba,2016-09-28 23:53,0,0,#follow and #retweet Rahul Gandhi To Appear In Guwahati Court Tomorrow: Congress Vice President... http:// bit.ly/2dAbgzm #follower #rt,,,#follow #retweet #follower #rt,7.81197775820067E+017,https://twitter.com/jyotsanaba/status/781197775820066816,,
news___follower,2016-09-28 22:12,0,0,"Congress Reaches Agreement To Fund Government Until December: After weeks of negotiations, agreement over aid... http:// cur.lv/12nr88",,,,7.81172291807826E+017,https://twitter.com/news___follower/status/781172291807825922,,
news___follower,2016-09-28 22:12,0,0,"Congress Reaches Agreement To Fund Government Until December: After weeks of negotiations, agreement over aid... http:// cur.lv/12nr89",,,,7.81172291459703E+017,https://twitter.com/news___follower/status/781172291459702784,,
gabriele705,2016-09-28 21:10,0,0,"@frgrab_frank you are an uninformed follower , congress stopped more security ,900 pages million , found nothing",,@frgrab_frank,,7.81156587612336E+017,https://twitter.com/gabriele705/status/781156587612336129,,
wasima4u,2016-09-28 03:48,1,1,#follow and #retweet Congress MLAs To Take Mahanadi Issue To President: With the Odisha governm... http:// bit.ly/2dxF3Jk #follower #rt,,,#follow #retweet #follower #rt,7.80894488344469E+017,https://twitter.com/wasima4u/status/780894488344469504,,
Sapna4lovely,2016-09-28 03:48,0,0,#follow and #retweet Congress MLAs To Take Mahanadi Issue To President: With the Odisha governm... http:// bit.ly/2dxF3Jk #follower #rt,,,#follow #retweet #follower #rt,7.8089446527581E+017,https://twitter.com/Sapna4lovely/status/780894465275809796,,
dhaara91,2016-09-28 03:48,0,0,#follow and #retweet Congress MLAs To Take Mahanadi Issue To President: With the Odisha governm... http:// bit.ly/2dxF3Jk #follower #rt,,,#follow #retweet #follower #rt,7.80894463312835E+017,https://twitter.com/dhaara91/status/780894463312834560,,
jyotsanaba,2016-09-28 03:48,0,0,#follow and #retweet Congress MLAs To Take Mahanadi Issue To President: With the Odisha governm... http:// bit.ly/2dxF3Jk #follower #rt,,,#follow #retweet #follower #rt,7.80894457554096E+017,https://twitter.com/jyotsanaba/status/780894457554096132,,
news___follower,2016-09-28 01:27,0,0,Congress Expected to Override Obama’s Veto of 9/11 Saudi Bill This Week: Saudi officials have denied involvem... http:// cur.lv/12mthb,,,,7.80858829231665E+017,https://twitter.com/news___follower/status/780858829231665152,,
news___follower,2016-09-27 21:19,0,0,Israel’s $38 Billion Scam: Bibi wants more and Congress might deliver By Philip Giraldi • Unz Review • Septem... http:// cur.lv/12mlwl,,,,7.80796457708163E+017,https://twitter.com/news___follower/status/780796457708163072,,
events_follower,2016-09-27 15:18,0,0,"8th UAE Cancer Congress to discuss effective and safe immunotherapies: DUBAI, 27th September, 2016 (WAM) -- ... http:// bit.ly/2d2S5mn",,,,7.80705600141275E+017,https://twitter.com/events_follower/status/780705600141275136,,
Sapna4lovely,2016-09-27 01:13,0,0,#follow and #retweet Awaaz-E-Punjab To Look At Alliance Prospects With Congress Or AAP: Days af... http:// bit.ly/2dlY3xL #follower #rt,,,#follow #retweet #follower #rt,7.8049304367367E+017,https://twitter.com/Sapna4lovely/status/780493043673669632,,
dhaara91,2016-09-27 01:13,0,0,#follow and #retweet Awaaz-E-Punjab To Look At Alliance Prospects With Congress Or AAP: Days af... http:// bit.ly/2dlY3xL #follower #rt,,,#follow #retweet #follower #rt,7.80493040754397E+017,https://twitter.com/dhaara91/status/780493040754397184,,
jyotsanaba,2016-09-27 01:13,0,0,#follow and #retweet Awaaz-E-Punjab To Look At Alliance Prospects With Congress Or AAP: Days af... http:// bit.ly/2dlY3xL #follower #rt,,,#follow #retweet #follower #rt,7.80493035167633E+017,https://twitter.com/jyotsanaba/status/780493035167633408,,
SumitKucheria,2016-09-26 21:26,1,2,"@ashokgehlot51 sir i am not congress follower but the BJP one. but i always admire your work, you are the one whom people really want as CM.",,@ashokgehlot51,,7.80435944612647E+017,https://twitter.com/SumitKucheria/status/780435944612646912,,
karannimbark,2016-09-26 20:18,0,0,I am not #political at all. Neither I am #BJP #follower Nor #Anti #Congress . I #respect both #parties If... http:// fb.me/1pcPkKHXv,,,#political #BJP #follower #Anti #Congress #respect #parties,7.8041870112433E+017,https://twitter.com/karannimbark/status/780418701124329472,,
Rahul_Bansod,2016-09-26 16:47,0,0,@samirvarier @DrGarekar @RituRathaur @UshaSudarshan27 i m neither Congress nor BJP follower ..bt u must be a hatred against humanity,,@samirvarier @DrGarekar @RituRathaur @UshaSudarshan27,,7.80365761554579E+017,https://twitter.com/Rahul_Bansod/status/780365761554579456,,
poonambala0923,2016-09-25 08:06,9,8,@Gurmeetramrahim Congress Guruji For 3.6 million Follower & Wow Guruji Mzzaa aa gya Apke Drshn krke #MahaParopkarDiwas #LionHeartPromotion,,@Gurmeetramrahim,#MahaParopkarDiwas #LionHeartPromotion,7.79872261322871E+017,https://twitter.com/poonambala0923/status/779872261322870784,,
Sapna4lovely,2016-09-25 06:25,0,5,#follow and #retweet Congress Demands Action Against RJD Lawmaker Mohammad Shahabuddin: Congres... http:// bit.ly/2dfzjHs #follower #rt,,,#follow #retweet #follower #rt,7.79846774986986E+017,https://twitter.com/Sapna4lovely/status/779846774986985472,,
dhaara91,2016-09-25 06:25,0,1,#follow and #retweet Congress Demands Action Against RJD Lawmaker Mohammad Shahabuddin: Congres... http:// bit.ly/2dfzjHs #follower #rt,,,#follow #retweet #follower #rt,7.79846773225382E+017,https://twitter.com/dhaara91/status/779846773225381888,,
jyotsanaba,2016-09-25 06:25,0,0,#follow and #retweet Congress Demands Action Against RJD Lawmaker Mohammad Shahabuddin: Congres... http:// bit.ly/2dfzjHs #follower #rt,,,#follow #retweet #follower #rt,7.79846769064632E+017,https://twitter.com/jyotsanaba/status/779846769064632325,,
Sapna4lovely,2016-09-24 23:54,0,0,"#follow and #retweet Punjab, UP And Goa Polls Big Challenge For Congress : Digvijaya Singh: The ... http:// bit.ly/2d7qFG0 #follower #rt",,,#follow #retweet #follower #rt,7.79748349469536E+017,https://twitter.com/Sapna4lovely/status/779748349469536257,,
dhaara91,2016-09-24 23:54,0,0,"#follow and #retweet Punjab, UP And Goa Polls Big Challenge For Congress : Digvijaya Singh: The ... http:// bit.ly/2d7qFG0 #follower #rt",,,#follow #retweet #follower #rt,7.79748347661791E+017,https://twitter.com/dhaara91/status/779748347661791232,,
jyotsanaba,2016-09-24 23:54,0,0,"#follow and #retweet Punjab, UP And Goa Polls Big Challenge For Congress : Digvijaya Singh: The ... http:// bit.ly/2d7qFG0 #follower #rt",,,#follow #retweet #follower #rt,7.79748342720963E+017,https://twitter.com/jyotsanaba/status/779748342720962560,,
Sapna4lovely,2016-09-24 21:23,0,0,#follow and #retweet Congress To Meet On September 26 To Decide Candidates For Goa Polls: Goa P... http:// bit.ly/2cV6C3f #follower #rt,,,#follow #retweet #follower #rt,7.79710356872532E+017,https://twitter.com/Sapna4lovely/status/779710356872531968,,
dhaara91,2016-09-24 21:23,0,0,#follow and #retweet Congress To Meet On September 26 To Decide Candidates For Goa Polls: Goa P... http:// bit.ly/2cV6C3f #follower #rt,,,#follow #retweet #follower #rt,7.79710355463213E+017,https://twitter.com/dhaara91/status/779710355463213057,,
jyotsanaba,2016-09-24 21:23,0,0,#follow and #retweet Congress To Meet On September 26 To Decide Candidates For Goa Polls: Goa P... http:// bit.ly/2cV6C3f #follower #rt,,,#follow #retweet #follower #rt,7.79710351264756E+017,https://twitter.com/jyotsanaba/status/779710351264755712,,
